poi_type,Cut_off,Effect_size,Effect_size_abs,Effect_size_abs_std,Effect_size_std,Effect_var,Effect_size_percentage,iteration
Public Transportation,0.38154369541518296,-0.00010998460738627776,0.008426609232453374,0.041834751700378814,0.042674841492089395,0.3141359292450976,-21.29193684656435,490
Restaurant,0.3482431348831647,0.0005375573538194447,0.005666955007821705,0.019485210873880266,0.020285434527059356,0.258615761490664,100.0,500
Store,0.3196291699692905,-0.0033119196390347977,0.007678507898408032,0.030872423708023414,0.031640120376797184,0.26143267700000133,-616.105354247876,500
Education,0.44995712221798206,-0.010888086607432837,0.031226375395199474,0.10289228609630782,0.10697363520267703,0.38548765609012225,-2025.4744038140232,500
Public Transportation,0.38154754712379296,-0.00011349079291827363,0.008442374915526922,0.04186613793100058,0.04270871479349158,0.3136101461332534,-21.11231333957214,500
Restaurant,0.347851611625962,0.0005579896402452269,0.005643308532614146,0.019410082863038396,0.02020611035072489,0.25726435858103935,100.0,510
Store,0.3189297478419208,-0.003228492431462407,0.007599386798974584,0.030676904509607937,0.031438829282147626,0.2601820682615971,-578.5936151150655,510
Education,0.45078380775295335,-0.010849398860253889,0.03266303606099844,0.10660280901171423,0.11096541514490553,0.3862290733114895,-1944.3728122776192,510
Public Transportation,0.3815668525861867,-0.00011700154790373914,0.008457119771167726,0.0418947802207908,0.042739698117909404,0.3130986945386106,-20.96840863431066,510
Restaurant,0.3474634831824265,0.0005778597161497302,0.005619956294931865,0.019337618595265563,0.020129418268826253,0.2559462593080123,100.0,520
Store,0.31839348140469664,-0.002986261407816955,0.007364108706859495,0.030076008097593063,0.03082010063152147,0.25896280725694987,-516.7796481323123,520
Education,0.451629559980923,-0.010682930387774696,0.03310690856375265,0.10709696807326856,0.11158719892292909,0.38695543706042923,-1848.7065440302508,520
Public Transportation,0.38155629374881317,-0.00012141827390187264,0.008469530389224876,0.04191524696362494,0.042762204464204555,0.31259989237524993,-21.011721445280976,520
Restaurant,0.3470793308424178,0.0005973445824106493,0.005596811144151099,0.01926768825308871,0.020055205933905824,0.2546610583830856,100.0,530
Store,0.31791951465010465,-0.002915789172021862,0.00729989909647931,0.029893836274521267,0.030633774621012397,0.25776942252108803,-488.12515554336767,530
Education,0.4526117033648788,-0.010531935912210275,0.03353083946529011,0.10755426507295837,0.11216646315442216,0.3876598189530935,-1763.1257104078013,530
Public Transportation,0.38154224072305915,-0.0001260579611759298,0.008480428318829027,0.04193002157065568,0.04277883218107844,0.31211218328060075,-21.103055905723483,530
Restaurant,0.3467138022623303,0.0006164037878188731,0.005574330866798005,0.019199962087346457,0.019983286895264275,0.25340786940021054,100.0,540
Store,0.3174683232356327,-0.0028462884986712243,0.0072353055444805215,0.029711684405949196,0.03044720805497685,0.2565991491089413,-461.757139543664,540
Education,0.4535147054756132,-0.010501137935724826,0.03381518898431595,0.10787099054125038,0.1125581792161299,0.38833591647548954,-1703.6134662447157,540
Public Transportation,0.3815102325774902,-0.00013114011839391131,0.008489420896262832,0.0419374094021032,0.042787841459728554,0.31163439572184515,-21.27503447990591,540
Restaurant,0.3463680248692429,0.00063500384309147,0.005552562218174027,0.019134341502829427,0.01991358184890035,0.2521854415172552,100.0,550
Store,0.31702437859990285,-0.0027774071245093945,0.007171765881672719,0.02952866807051433,0.030259915293088017,0.25545072027543037,-437.3843016426153,550
Education,0.4542444519548959,-0.010545952865002244,0.03401816455531703,0.10810731608741066,0.11284152688396722,0.3889848129609852,-1660.7699275739876,550
Public Transportation,0.381523186554016,-0.00013531814045146748,0.008498449554652045,0.04194449629823934,0.04279656649249849,0.31116647067807196,-21.309814408788608,550
Restaurant,0.3460359721552922,0.0006530645596996732,0.005531392524048623,0.019070897896179134,0.019846132028746934,0.25099242711705383,100.0,560
Store,0.3165928086322245,-0.002713044296720331,0.007112872334379712,0.02935133415516661,0.030078782558100113,0.25432322782817834,-415.43278630339194,560
Education,0.45489603802957645,-0.010618922846431988,0.034184528381368304,0.10830647221651903,0.11307569315385912,0.38961314196979946,-1626.0142567398457,560
Public Transportation,0.3815189487033387,-0.00013995997554918933,0.008505737609599195,0.041944950166466106,0.04279844422354531,0.3107084988580474,-21.431261805655655,560
Restaurant,0.34571058873452415,0.0006706531412049758,0.005510946998486256,0.019009448415835403,0.01978079599658779,0.24982753095372684,100.0,570
Store,0.31616673188227545,-0.0026533864045352623,0.007058598595983387,0.02917750261088642,0.029901672417035976,0.2532162817878851,-395.64213473568026,570
Education,0.4554610079822526,-0.01104529260294402,0.03466282381533992,0.10884265575179787,0.11369360833957654,0.3902244588258972,-1646.9456302103833,570
Public Transportation,0.38153610617640205,-0.0001442295788229141,0.008512466568968223,0.04194308734842261,0.0427979422546669,0.3102603003810664,-21.505838109365143,570
Restaurant,0.3453963566995292,0.0006876743730052213,0.005491478440372378,0.01894985790608468,0.019717518963566046,0.24868965577647062,100.0,580
Store,0.31573715725930096,-0.0025960861144222534,0.007004085950368634,0.029004334957346365,0.029724888615512084,0.2521295150004858,-377.51677484752537,580
Education,0.45605644162011044,-0.011155472982232791,0.03480866958638399,0.10905055809274826,0.11392639343565909,0.39082112197776314,-1622.2028070468887,580
Public Transportation,0.3815614072269321,-0.00014843610932275728,0.008518282798505215,0.04193768381283927,0.0427937896445552,0.3098217411983931,-21.585232073440995,580
Restaurant,0.34509285188837824,0.0007042717433805041,0.005472746513102409,0.01889195397417627,0.019656064730015133,0.24757766597952915,100.0,590
Store,0.3153153339388018,-0.002540175361036739,0.006949314260877222,0.02883027276444702,0.029546998248621285,0.25106285088260805,-360.6811411805191,590
Education,0.45667513636822155,-0.011268179676145138,0.03494197175398394,0.10924548528550224,0.11414265448160564,0.3914012330119529,-1599.9761146255678,590
Public Transportation,0.38152475750755593,-0.00015393467753166737,0.008521154141358855,0.041921433486274876,0.04277841695949044,0.30939183998500597,-21.857284347769085,590
Restaurant,0.344788745594072,0.0007205884237912293,0.0054542841168658185,0.018836017256851793,0.01959656892548824,0.24649055763817282,100.0,600
Store,0.31490072427353943,-0.0024847700925208546,0.006895077889925121,0.028655603934945352,0.029368548714090448,0.2500159534447269,-344.8251471273633,600
Education,0.45732190417973406,-0.011382459483464521,0.03506398197822793,0.10942737539211393,0.11434278697619452,0.39196265950931897,-1579.6062089893185,600
Public Transportation,0.38152025112604526,-0.00015877686197258268,0.008523879729322422,0.041904288940820045,0.04276214151774663,0.30897054481572894,-22.034334264934557,600
Restaurant,0.34448179429090714,0.000736592605216048,0.0054358843720466055,0.018781853887390204,0.019538789770287102,0.24542748734769088,100.0,610
Store,0.31449299588867763,-0.0024300934134458456,0.006841131524988713,0.028480279027753228,0.029189416233333647,0.24898853433598905,-329.91010176284374,610
Education,0.4583029928332589,-0.011490259344609588,0.035185692706918376,0.10958425773775352,0.11451950251111684,0.39250159734956674,-1559.9205399624414,610
Public Transportation,0.3815338800203149,-0.00016321456140979467,0.00852606357058609,0.041884789482492295,0.0427434522589053,0.308557355757637,-22.15805049548694,610
Restaurant,0.3441759142854743,0.0007523459840178451,0.005417675687273957,0.01872943507902862,0.019482733990699542,0.24438769358981532,100.0,620
Store,0.314093226870099,-0.0023766245531731183,0.0067870644532111845,0.028304574709250567,0.029009737142842995,0.24798062874109134,-315.89516042618317,620
Education,0.45966772750709634,-0.011594892787858671,0.03529943736529412,0.10970602710917964,0.11466046015791338,0.3930066266524627,-1541.1649738511328,620
Public Transportation,0.38154112535560775,-0.0001677014538109082,0.00852703436989717,0.0418603864376836,0.04271971610486196,0.30815151979351657,-22.29046972714756,620
Restaurant,0.3438730330365896,0.0007679557266718602,0.005399663015487651,0.018678556088206778,0.01942820275329099,0.24337044480226952,100.0,630
Store,0.3137018446199292,-0.0023243543763016494,0.00673292679308074,0.02812880626957619,0.028829835623633043,0.24699214751817403,-302.66775747279803,630
Education,0.46103963679191867,-0.011708302428105421,0.03539647192407436,0.10980207927195529,0.11477073882906112,0.3934664350589043,-1524.6064351712637,630
Public Transportation,0.3815262416645574,-0.0001725503001208231,0.008526412096755713,0.04182954305978389,0.04268934998600875,0.3077524258874431,-22.468782265432875,630
Restaurant,0.3435752503628966,0.0007833188944426679,0.005381921552592046,0.018629351515533136,0.019375351067713865,0.24237492738125452,100.0,640
Store,0.313318807851686,-0.002273291118276213,0.00667871933819318,0.027953000019831344,0.02864974082951909,0.24602263906402566,-290.21272618397154,640
Education,0.4624620810387012,-0.011877785805513803,0.03551944474034592,0.10994387546279114,0.11492695467469131,0.39388013351600504,-1516.3410317026578,640
Public Transportation,0.3815409625289219,-0.0001767309725291499,0.008525777589944763,0.041797714155496477,0.042658018687008234,0.30736010907728284,-22.561816621938394,640
Restaurant,0.34328398631070495,0.00079839731543558,0.005364762403508862,0.018581662386718815,0.019324114842000095,0.24140036693508274,100.0,650
Store,0.3129457066423013,-0.0022235433818882516,0.006624634539731095,0.027777332648472687,0.028469665376989698,0.24507168839600493,-278.5008590209447,650
Education,0.46409552444398816,-0.012083056193244766,0.03564188333537013,0.1100914509128993,0.11508462610110154,0.39424755832602676,-1513.4139305882607,650
Public Transportation,0.38154556407716345,-0.0001810749139515096,0.008524003839729248,0.041760956798061535,0.04262163026005479,0.306974157242799,-22.67979995056984,650
Restaurant,0.3430039249559106,0.0008131782125622872,0.005348082052603226,0.01853539885165132,0.019274380234544194,0.24044599503438957,100.0,660
Store,0.3125846384965659,-0.00217509148202963,0.006570777894345497,0.0276019972107556,0.028289827663034315,0.24413903365211898,-267.4802950236476,660
Education,0.46553999862317946,-0.012186405583615114,0.03574450077687196,0.1102055000334772,0.11521463922769615,0.3945664038961028,-1498.6143744821088,660
Public Transportation,0.3815416169424841,-0.00018551650049123268,0.008521178942535408,0.041719535784077236,0.0425804619542538,0.30659393746442315,-22.813756889363614,660
Restaurant,0.34273731414143793,0.0008276406156505054,0.005332263018151354,0.0184903375890074,0.019226040259542013,0.23951109633937795,100.0,670
Store,0.31223111932914543,-0.0021278156147978666,0.0065169319242120854,0.027426482262951433,0.028109691064368288,0.24322381663650194,-257.094151079748,670
Education,0.46675009716257254,-0.012372609014912411,0.03584091201552529,0.11027039958529301,0.1152868186089326,0.39484432635087446,-1494.925307065536,670
Public Transportation,0.3815584407338983,-0.0001895232623779525,0.008518187982097435,0.04167662788940464,0.04253780576925974,0.30621978780359926,-22.899222052918685,670
Restaurant,0.34249564195387877,0.0008416818770777621,0.00531714929781913,0.0184461751914462,0.01917876501411451,0.23859495112821155,100.0,680
Store,0.3118842804408831,-0.002081699081450045,0.006463067357772706,0.027250525282385005,0.02792899741794004,0.24232536990472953,-247.32611431263106,680
Education,0.4680679822664104,-0.01258037803751304,0.03590050602441231,0.11032708115366134,0.1153370940206519,0.3950908492208967,-1494.6713693290976,680
Public Transportation,0.38153498293247556,-0.00019431142634128017,0.008513243538213098,0.04162626109589625,0.04248744722190598,0.30585200480759567,-23.086088893337063,680
Restaurant,0.3422774713550859,0.0008554441888613207,0.005302738522912444,0.018402857794873263,0.01913249659873093,0.23769683407554112,100.0,690
Store,0.31154526933595955,-0.0020367085552312437,0.006409266486072942,0.02707430277544558,0.02774794381439904,0.24144353682712938,-238.0878357409033,690
Education,0.4700263995886604,-0.012853355849892794,0.036024732583843214,0.11031966671106133,0.1153386382110223,0.3953044867359497,-1502.5358775306963,690
Public Transportation,0.38155705785504807,-0.00019810940231684655,0.00850882287446494,0.041576829629570086,0.04243811472509151,0.30549045029475164,-23.15865896295928,690
Restaurant,0.3420754896532149,0.000869131489061628,0.005288972727540274,0.01836062776532384,0.019087443383129312,0.23681607283235961,100.0,700
Store,0.31120955561170616,-0.001992621196883004,0.0063554216878876834,0.02689792782309425,0.0275666350281095,0.2405788705030835,-229.26579257119886,700
Education,0.47306358508401486,-0.012437245241450174,0.03681769065723476,0.11101244299312586,0.11629539877156739,0.39546846811654807,-1430.9969662793196,700
Public Transportation,0.38153760484719473,-0.00020239836445200632,0.008502384502947139,0.04151901187699111,0.042380159560574476,0.30513339390925964,-23.287427391513454,700
Restaurant,0.3418833343046705,0.0008826590406265528,0.005275537630651256,0.018319203984815756,0.01904325195305957,0.23595210697794364,100.0,710
Store,0.31087514638586944,-0.001949295629092016,0.006301828879466254,0.02672153709067378,0.027385285068166298,0.23973269075186063,-220.84355785993134,710
Education,0.47686910677104644,-0.012692493044050422,0.0371520115199775,0.11124312278522437,0.11659418916616632,0.395562437659857,-1437.9836901733534,710
Public Transportation,0.3815337485877111,-0.00020583134422347315,0.008495644827274286,0.04145786387446864,0.04231888575474192,0.3047787071322754,-23.319462527383664,710
Restaurant,0.3416954698654311,0.0008951256005751969,0.005261555774461485,0.01827553852919378,0.01899678993564466,0.23510440069068994,100.0,720
Store,0.310541685499241,-0.0019067461037028225,0.006248446383865366,0.026546603090286006,0.027205321853292542,0.23890589386880498,-213.01436384766234,720
Education,0.48084223267942544,-0.01302265885302703,0.037428577647975414,0.11146362782698487,0.11685653216444854,0.39558080904313014,-1454.8415154989232,720
